,created_at,sentiment,tweet
1029,2019-08-28,Positive,b top 5 cryptocurrencies n alert time 2019 08 28 08 00 52 n bitcoin 10 124 292 n ethereum 185 941 n xrp 0 267 xe2 x80 xa6
1030,2019-08-28,Neutral,b btcusd market 1h timeframe on august 28 at 04 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
1031,2019-08-28,Neutral,b aug 28 2019 04 59 00 utc 10 081 50 9 092 50 xe2 x82 xac 8 215 10 xc2 xa3 bitcoin btc btc crypto financial news
1032,2019-08-28,Positive,b top 5 cryptocurrencies prices n n btc 10 124 29 bitcoin xe2 xac x86 xef xb8 x8f 0 04 n eth 185 94 ethereum xf0 x9f x94 xbb 0 14 n xrp 0 2668 xe2 x80 xa6
1033,2019-08-28,Neutral,b xe2 x8f xb0 08 00 n xe2 x82 xbf bitcoin 10 078 3380 n bitcoin btc btcusd
1034,2019-08-28,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 43 108 68 nbitcoin cash r 1 405 94 nethereum r 816 26 nsmartcash r 0 02 nzcor xe2 x80 xa6
1035,2019-08-28,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 43 108 68 nbitcoin cash r 1 405 94 nethereum r 816 26 nsmartcash r 0 02 nzcor xe2 x80 xa6
1036,2019-08-28,Neutral,b 1 bitcoin with unit price of 10 124 29 market cap of 181 234 188 612 68 00 and 24 hr vol of 13 678 208 282 9 29 93
1037,2019-08-28,Neutral,b xf0 x9f x93 xa2 every hour past 00 and 30 we will tweet cryptocurrency market report in usd and every hour past 15 and 45 we wil xe2 x80 xa6
1038,2019-08-28,Neutral,b the hardware bitcoin wallet get trezor now for only 89 eur btc bitcoin 00
1039,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1040,2019-08-28,Neutral,b buy bitcoin with paypal also with cc paysafecard skrill okpay btc bitcoin 00
1041,2019-08-28,Neutral,b aug 28 2019 04 30 00 utc 10 111 50 9 119 60 xe2 x82 xac 8 239 60 xc2 xa3 bitcoin btc btc crypto financial news
1042,2019-08-28,Positive,b order your secure and smart btc eth altcoin hardware wallet only 94 80 eur bitcoin btc xe2 x80 xa6
1043,2019-08-28,Positive,b nterminal alert nwe spotted a large bitcoin transaction n ntransaction amount usd 8 072 807 52 nprice usd 10 091 0 xe2 x80 xa6
1044,2019-08-28,Neutral,b 1 btc price bitstamp 10082 96 usd coinbase usd btc bitcoin 2019 08 28 00 10
1045,2019-08-28,Neutral,b aug 28 2019 04 00 00 utc 10 089 00 9 098 80 xe2 x82 xac 8 220 30 xc2 xa3 bitcoin btc btc crypto financial news
1046,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1047,2019-08-28,Neutral,b btcusd market 1h timeframe on august 28 at 03 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
1048,2019-08-28,Neutral,b xe2 x8f xb0 07 00 n xe2 x82 xbf bitcoin 10 079 6880 n bitcoin btc btcusd
1049,2019-08-28,Neutral,b bitcoin btc nprice 10 119 29 nchange in 1h 0 3 nmarket cap 181 143 811 054 00 nranking 1 n bitcoin btc
1050,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1051,2019-08-28,Positive,b nterminal alert nwe spotted a large bitcoin transaction n ntransaction amount usd 8 080 864 00 nprice usd 10 101 0 xe2 x80 xa6
1052,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1053,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1054,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1055,2019-08-28,Neutral,b rt aug 28 2019 03 29 00 utc 10 101 10 9 109 80 xe2 x82 xac 8 230 20 xc2 xa3 bitcoin btc btc crypto financial news
1056,2019-08-28,Neutral,b aug 28 2019 03 29 00 utc 10 101 10 9 109 80 xe2 x82 xac 8 230 20 xc2 xa3 bitcoin btc btc crypto financial news
1057,2019-08-28,Neutral,b 8 gpu miningrig aluminum stackable case open air frame eth zec bitcoin nprice 30 00 n end xe2 x80 xa6
1058,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1059,2019-08-28,Neutral,b xf0 x9f x93 xa2 every hour past 00 and 30 we will tweet cryptocurrency market report in usd and every hour past 15 and 45 we wil xe2 x80 xa6
1060,2019-08-28,Neutral,b rt aug 28 2019 03 00 00 utc 10 117 90 9 125 80 xe2 x82 xac 8 245 00 xc2 xa3 bitcoin btc btc crypto financial news
1061,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1062,2019-08-28,Positive,b top 5 cryptocurrencies n alert time 2019 08 28 06 00 52 n bitcoin 10 165 012 n ethereum 186 655 n xrp 0 269 xe2 x80 xa6
1063,2019-08-28,Neutral,b btcusd market 1h timeframe on august 28 at 02 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
1064,2019-08-28,Neutral,b aug 28 2019 03 00 00 utc 10 117 90 9 125 80 xe2 x82 xac 8 245 00 xc2 xa3 bitcoin btc btc crypto financial news
1065,2019-08-28,Positive,b top 5 cryptocurrencies current prices n nbitcoin btc 10 165 01 xe2 xac x86 xef xb8 x8f 0 25 nethereum eth 186 65 xe2 xac x86 xef xb8 x8f 0 04 nxrp xe2 x80 xa6
1066,2019-08-28,Neutral,b 2019 08 28 12 00 19 24h btc priceper currency nvia
1067,2019-08-28,Neutral,b xe2 x8f xb0 06 00 n xe2 x82 xbf bitcoin 10 115 1100 n bitcoin btc btcusd
1068,2019-08-28,Neutral,b bitcoin btc nprice 10 162 72 nchange in 1h 0 18 nmarket cap 181 920 071 399 00 nranking 1 n bitcoin btc
1069,2019-08-28,Neutral,b current bitcoin price 10548 58 includes sum of forks btc 10110 00 bch 306 37 0 0303 btc bsv 132 21 0 0131 btc
1070,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1071,2019-08-28,Neutral,b xf0 x9f x93 x88pump alert cvt usdt on okex price increase 6 81 volume 12 00 cvt usdt okex crypto bitcoin xe2 x80 xa6
1072,2019-08-28,Positive,b rt top 5 cryptocurrencies n alert time 2019 08 28 05 00 48 n bitcoin 10 135 980 n ethereum 186 603 n xrp 0 269 n bitcoinca xe2 x80 xa6
1073,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1074,2019-08-28,Neutral,b xf0 x9f x94 xbd xe2 x82 xbf1 10 091 02 00 utc n btc prices fall n bitcoin btcusd btcusd btc
1075,2019-08-28,Neutral,b new flash alert short bitcoin cash bch at us 307 034 signalled at 2019 08 28t02 00 00
1076,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1077,2019-08-28,Positive,b top 5 cryptocurrencies n alert time 2019 08 28 05 00 48 n bitcoin 10 135 980 n ethereum 186 603 n xrp 0 269 xe2 x80 xa6
1078,2019-08-28,Neutral,b btcusd market 1h timeframe on august 28 at 01 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
1079,2019-08-28,Neutral,b aug 28 2019 02 00 00 utc 10 098 50 9 107 50 xe2 x82 xac 8 224 30 xc2 xa3 bitcoin btc btc crypto financial news
1080,2019-08-28,Neutral,b xe2 x8f xb0 05 00 n xe2 x82 xbf bitcoin 10 099 0710 n bitcoin btc btcusd
1081,2019-08-28,Neutral,b bitcoin btc nprice 10 139 88 nchange in 1h 0 33 nmarket cap 181 510 617 753 00 nranking 1 n bitcoin btc
1082,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1083,2019-08-28,Neutral,b hourly price update usdt n n xe2 x80 xa2 bsv bitcoin 133 69 n ndead forks n n xe2 x80 xa2 btc blockstream turd coin 10135 00 n xe2 x80 xa2 bch btrash 307 68
1084,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1085,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1086,2019-08-28,Neutral,b xe3 x80 x90coinness coin data number of bitcoin on chain transactions up by 10 15 on august 27 xe3 x80 x91monitored by xe2 x80 xa6
1087,2019-08-28,Neutral,b aug 28 2019 01 30 00 utc 10 152 10 9 155 80 xe2 x82 xac 8 267 90 xc2 xa3 bitcoin btc btc crypto financial news
1088,2019-08-28,Neutral,b hitbtc volume changed on bitcoin gusd btc price 10164 89 0 83 volume 45 08 mentions daily change xe2 x80 xa6
1089,2019-08-28,Positive,b 2000 00 free xe2 x80 xbc xef xb8 x8f xe2 x80 xbc xef xb8 x8f xe2 x80 xbc xef xb8 x8f doge sign up bonus don t need to deposit no scam n xf0 x9f x92 xaf free xe2 x80 xa6
1090,2019-08-28,Positive,b top 5 cryptocurrencies n alert time 2019 08 28 04 00 51 n bitcoin 10 197 035 n ethereum 187 039 n xrp 0 270 xe2 x80 xa6
1091,2019-08-28,Neutral,b btcusd market 1h timeframe on august 28 at 00 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
1092,2019-08-28,Positive,b top 5 cryptocurrencies prices n n xe2 xac x86 xef xb8 x8f btc 10 197 04 bitcoin 0 08 n xf0 x9f x94 xbb eth 187 04 ethereum 0 13 n xe2 xac x86 xef xb8 x8f xrp 0 2 xe2 x80 xa6
1093,2019-08-28,Neutral,b xe2 x8f xb0 04 00 n xe2 x82 xbf bitcoin 10 137 2870 n bitcoin btc btcusd
1094,2019-08-28,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1095,2019-08-28,Positive,b xe3 x80 x90long positions of okex bitcoin ethereum quarterly contract still more than short ones xe3 x80 x91according to the data of oke xe2 x80 xa6
1096,2019-08-28,Neutral,b aug 28 2019 00 29 00 utc 10 150 90 9 153 50 xe2 x82 xac 8 265 80 xc2 xa3 bitcoin btc btc crypto financial news
1097,2019-08-28,Neutral,b rt 1 bitcoin btc ndollar 10 143 61 n n1 bitcoin cash bch ndollar 3 08 00 n n1 ethereum eth ndollar 186 11 xe2 x80 xa6
1098,2019-08-28,Neutral,b 1 bitcoin btc ndollar 10 143 61 n n1 bitcoin cash bch ndollar 3 08 00 n n1 ethereum eth ndollar 186 xe2 x80 xa6
1099,2019-08-28,Neutral,b bitcoin overview 24 hour n naverage btc price across exchanges 10 146 22 nchange 180 00 1 74 nhigh 10 33 xe2 x80 xa6
1100,2019-08-28,Neutral,b aug 28 2019 00 00 00 utc 10 177 90 9 175 80 xe2 x82 xac 8 284 20 xc2 xa3 bitcoin btc btc crypto financial news
1101,2019-08-28,Neutral,b btcusd market 1h timeframe on august 27 at 23 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
1102,2019-08-28,Neutral,b btc hourly update n 10195 00 0 0046 xf0 x9f x93 x88 n btc btcusd bitcoin
1103,2019-08-28,Neutral,b xe2 x8f xb0 03 00 n xe2 x82 xbf bitcoin 10 170 3520 n bitcoin btc btcusd
1104,2019-08-28,Neutral,b bitcoin btc nprice 10 185 50 nchange in 1h 0 23 nmarket cap 182 325 540 955 00 nranking 1 n bitcoin btc
1105,2019-08-27,Neutral,b current bitcoin price 10607 49 includes sum of forks btc 10166 00 bch 307 93 0 0303 btc bsv 133 56 0 0131 btc
1106,2019-08-27,Neutral,b hourly price update usdt n n xe2 x80 xa2 bsv bitcoin 134 06 n ndead forks n n xe2 x80 xa2 btc blockstream turd coin 10180 00 n xe2 x80 xa2 bch btrash 306 99
1107,2019-08-27,Neutral,b rt be cryptosmart follow n ngreat gift for a crypto fan n ncoolwallet s wireless bitcoin wallet by coolbitx for 99 xe2 x80 xa6
1108,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1109,2019-08-27,Neutral,b aug 27 2019 23 29 00 utc 10 167 60 9 166 50 xe2 x82 xac 8 275 90 xc2 xa3 bitcoin btc btc crypto financial news
1110,2019-08-27,Neutral,b xf0 x9f x93 xa2new trade n xf0 x9f x8c x8eexchange binance n xf0 x9f x93 x8c edobtc n xe2 x8f xb3buy date 2019 08 27 00 20 46 n xe2 x8c x9bsell date 2019 08 28 01 29 30 n xf0 x9f x93 x88buy 0 0 xe2 x80 xa6
1111,2019-08-27,Neutral,b hitbtc volume changed on bitcoin usdt20 btc price 10197 56 0 66 volume 42 98 mentions daily change xe2 x80 xa6
1112,2019-08-27,Neutral,b 1 btc bitcoin quotes n 10125 45 10129 35 bitstamp n 10126 00 10134 81 kraken n xe2 x87 xa2 3 35 9 36
1113,2019-08-27,Neutral,b aug 27 2019 22 59 00 utc 10 128 40 9 131 50 xe2 x82 xac 8 242 00 xc2 xa3 bitcoin btc btc crypto financial news
1114,2019-08-27,Positive,b top 5 cryptocurrencies n alert time 2019 08 28 02 00 49 n bitcoin 10 166 057 n ethereum 186 284 n xrp 0 269 xe2 x80 xa6
1115,2019-08-27,Neutral,b btcusd market 1h timeframe on august 27 at 22 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
1116,2019-08-27,Neutral,b aug 27 2019 22 59 00 utc 10 128 40 9 131 50 xe2 x82 xac 8 242 00 xc2 xa3 bitcoin btc btc crypto financial news
1117,2019-08-27,Neutral,b xe2 x8f xb0 02 00 n xe2 x82 xbf bitcoin 10 124 7460 n bitcoin btc btcusd
1118,2019-08-27,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 43 230 28 nbitcoin cash r 1 402 33 nethereum r 818 62 nsmartcash r 0 02 nzcor xe2 x80 xa6
1119,2019-08-27,Neutral,b bitcoin btc nprice 10 167 86 nchange in 1h 0 02 nmarket cap 182 009 209 424 00 nranking 1 n bitcoin btc
1120,2019-08-27,Neutral,b pre xc3 xa7os bank to crypto n nbitcoin r 43 230 28 nbitcoin cash r 1 402 33 nethereum r 818 62 nsmartcash r 0 02 nzcor xe2 x80 xa6
1121,2019-08-27,Neutral,b 1 bitcoin with unit price of 10 166 06 market cap of 181 976 865 600 68 00 and 24 hr vol of 14 990 889 544 1 30 80
1122,2019-08-27,Neutral,b since 6 pm xc2 xa0measurable data token mdt has increased by 23 74 chart and cybervein cvt by 5 00 xc2 xa0in the evening m xe2 x80 xa6
1123,2019-08-27,Positive,b nterminal alert nwe spotted a large bitcoin transaction n ntransaction amount usd 6 068 682 00 nprice usd 10 114 4 xe2 x80 xa6
1124,2019-08-27,Positive,b nterminal alert nwe spotted a large bitcoin transaction n ntransaction amount usd 6 080 898 00 nprice usd 10 134 8 xe2 x80 xa6
1125,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1126,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1127,2019-08-27,Neutral,b aug 27 2019 22 29 00 utc 10 162 80 9 162 60 xe2 x82 xac 8 270 00 xc2 xa3 bitcoin btc btc crypto financial news
1128,2019-08-27,Neutral,b thank you for the knowledge and hard work you guys put in n 1 00 n 1 00 xe2 x80 xa6
1129,2019-08-27,Neutral,b the bitcoinpizza would be worth us 0 00 right now down in the last 24 hours bitcoin
1130,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1131,2019-08-27,Neutral,b xf0 x9f x95 x97 aug 27 2019 6 00 pm nbs xe2 x82 xbf 211 432 977 ves btc 13 15 xe2 xac x86 xef xb8 x8f navg tx 76 34 tx hr 917 n navg 24h 202 773 344 ves btc xe2 x80 xa6
1132,2019-08-27,Neutral,b rt bitcoin has been pronounced dead 373 times now n nwired at 13 30 nforbes at 15 15 nbloomberg at 93 57 nwashington post at xe2 x80 xa6
1133,2019-08-27,Neutral,b aug 27 2019 22 00 00 utc 10 139 00 9 142 40 xe2 x82 xac 8 250 50 xc2 xa3 bitcoin btc btc crypto financial news
1134,2019-08-27,Positive,b top 5 crypto gainers n alert time 2019 08 28 01 00 54 n tellurion 0 000 n bdttoken 0 009 n robocalls 0 000 xe2 x80 xa6
1135,2019-08-27,Positive,b top 5 cryptocurrencies n alert time 2019 08 28 01 00 53 n bitcoin 10 180 615 n ethereum 186 431 n xrp 0 268 xe2 x80 xa6
1136,2019-08-27,Neutral,b btcusd market 1h timeframe on august 27 at 21 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
1137,2019-08-27,Neutral,b aug 27 2019 22 00 00 utc 10 139 00 9 142 40 xe2 x82 xac 8 250 50 xc2 xa3 bitcoin btc btc crypto financial news
1138,2019-08-27,Neutral,b one bitcoin now worth 10130 00 high 10397 810 low 10019 100 market cap 181 315 billion bitcoin
1139,2019-08-27,Neutral,b xe2 x8f xb0 01 00 n xe2 x82 xbf bitcoin 10 134 4420 n bitcoin btc btcusd
1140,2019-08-27,Neutral,b bitcoin btc nprice 10 200 90 nchange in 1h 0 2 nmarket cap 182 599 613 261 00 nranking 1 n bitcoin btc
1141,2019-08-27,Neutral,b bitcoin 10 149 70 n 1 45 149 15 nhigh 10 396 77 nlow 10 061 00 nvolume 243 n n btc btc bitcoin
1142,2019-08-27,Neutral,b bitcoin 10 000 00 is the bottom time 2 invest mark my word
1143,2019-08-27,Positive,b top 5 cryptocurrencies n alert time 2019 08 28 00 50 02 n bitcoin 10 153 651 n ethereum 185 534 n xrp 0 268 xe2 x80 xa6
1144,2019-08-27,Positive,b top 5 cryptocurrencies n alert time 2019 08 28 00 40 02 n bitcoin 10 135 147 n ethereum 185 616 n xrp 0 268 xe2 x80 xa6
1145,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1146,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1147,2019-08-27,Neutral,b aug 27 2019 21 30 00 utc 10 132 30 9 136 40 xe2 x82 xac 8 245 00 xc2 xa3 bitcoin btc btc crypto financial news
1148,2019-08-27,Positive,b top 5 cryptocurrencies n alert time 2019 08 28 00 30 05 n bitcoin 10 169 865 n ethereum 186 480 n xrp 0 269 xe2 x80 xa6
1149,2019-08-27,Positive,b nterminal alert nwe spotted a large bitcoin transaction n ntransaction amount usd 6 096 952 68 nprice usd 10 144 6 xe2 x80 xa6
1150,2019-08-27,Positive,b top 5 cryptocurrencies n alert time 2019 08 28 00 20 01 n bitcoin 10 165 825 n ethereum 186 811 n xrp 0 269 xe2 x80 xa6
1151,2019-08-27,Positive,b top 5 cryptocurrencies n alert time 2019 08 28 00 10 04 n bitcoin 10 170 379 n ethereum 186 962 n xrp 0 269 xe2 x80 xa6
1152,2019-08-27,Neutral,b rt bitcoin has been pronounced dead 373 times now n nwired at 13 30 nforbes at 15 15 nbloomberg at 93 57 nwashington post at xe2 x80 xa6
1153,2019-08-27,Neutral,b bs 20635 79 ves usd 13 84 xe2 xac x86 xef xb8 x8f navg 24h 19695 43 ves usd n xf0 x9f x95 x97 aug 27 2019 5 00 pm n
1154,2019-08-27,Positive,b top 5 cryptocurrencies n alert time 2019 08 28 00 00 51 n bitcoin 10 196 273 n ethereum 187 268 n xrp 0 269 xe2 x80 xa6
1155,2019-08-27,Neutral,b btcusd market 1h timeframe on august 27 at 20 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
1156,2019-08-27,Neutral,b aug 27 2019 21 00 00 utc 10 146 60 9 149 30 xe2 x82 xac 8 257 50 xc2 xa3 bitcoin btc btc crypto financial news
1157,2019-08-27,Positive,b top 5 cryptocurrencies prices n nbitcoin btc 10 196 27 xe2 xac x86 xef xb8 x8f 0 13 nethereum eth 187 27 xf0 x9f x94 xbb 0 15 nxrp xrp 0 2686 xe2 x80 xa6
1158,2019-08-27,Neutral,b one bitcoin now worth 10138 00 high 10397 810 low 10019 100 market cap 181 458 billion bitcoin
1159,2019-08-27,Neutral,b xe2 x8f xb0 00 00 n xe2 x82 xbf bitcoin 10 146 8640 n bitcoin btc btcusd
1160,2019-08-27,Neutral,b bitcoin 10 156 52 n 1 20 122 98 nhigh 10 396 77 nlow 10 061 00 nvolume 257 n n btc btc bitcoin
1161,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1162,2019-08-27,Neutral,b current bitcoin price 10583 02 includes sum of forks btc 10141 00 bch 307 48 0 0303 btc bsv 134 55 0 0133 btc
1163,2019-08-27,Neutral,b cryptocurrency bitcoin 1 88 at 10 164 00 before u s tuesday market open then remains flat at 10 164 00 in ear xe2 x80 xa6
1164,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1165,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1166,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1167,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1168,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1169,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1170,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1171,2019-08-27,Neutral,b aug 27 2019 20 29 00 utc 10 152 30 9 154 40 xe2 x82 xac 8 262 10 xc2 xa3 bitcoin btc btc crypto financial news
1172,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1173,2019-08-27,Neutral,b rt youtube live n26 08 12 00 live german time n1 mio bitcoin in tulip trust will btc crash to 0 in 2020
1174,2019-08-27,Neutral,b new flash alert long bitcoin sv bsv at us 134 199 signalled at 2019 08 27t20 00 00
1175,2019-08-27,Positive,b rt next btc draw is in 28hrs 08 27 19 23 00 hrs utc 6 if you xe2 x80 x99d like some bitcoin follow me for a chance to win xe2 x80 xa6
1176,2019-08-27,Positive,b top 5 cryptocurrencies n alert time 2019 08 27 23 00 51 n bitcoin 10 183 096 n ethereum 187 729 n xrp 0 269 xe2 x80 xa6
1177,2019-08-27,Neutral,b btcusd market 1h timeframe on august 27 at 19 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
1178,2019-08-27,Neutral,b aug 27 2019 20 00 00 utc 10 158 70 9 157 80 xe2 x82 xac 8 262 40 xc2 xa3 bitcoin btc btc crypto financial news
1179,2019-08-27,Neutral,b bitcoin btc nprice 10 186 30 nchange in 1h 0 16 nmarket cap 182 337 111 544 00 nranking 1 n bitcoin btc
1180,2019-08-27,Neutral,b xe2 x8f xb0 23 00 n xe2 x82 xbf bitcoin 10 163 0520 n bitcoin btc btcusd
1181,2019-08-27,Neutral,b bitcoin 10 174 86 n 1 47 151 91 nhigh 10 396 77 nlow 10 061 00 nvolume 268 n n btc btc bitcoin
1182,2019-08-27,Neutral,b airdrop hydro nestimated value 4 00 ntoken value 5 000 hydro n xf0 x9f x8c x90 forget to join our xe2 x80 xa6
1183,2019-08-27,Neutral,b rt fluctuation of major coins past 1 h n n xf0 x9f x94 xa5 xe2 xa4 xb4 btc bitcoin 0 00 n xf0 x9f x92 xa7 xe2 xa4 xb5 eth ethereum 0 04 n xf0 x9f x92 xa7 xe2 xa4 xb5 xrp xrp 0 04 n xf0 x9f x94 xa5 xe2 xa4 xb4 ada carda xe2 x80 xa6
1184,2019-08-27,Positive,b nterminal alert nwe spotted a large bitcoin transaction n ntransaction amount usd 40 654 120 00 nprice usd 10 163 xe2 x80 xa6
1185,2019-08-27,Neutral,b fluctuation of major coins past 1 h n n xf0 x9f x94 xa5 xe2 xa4 xb4 btc bitcoin 0 00 n xf0 x9f x92 xa7 xe2 xa4 xb5 eth ethereum 0 04 n xf0 x9f x92 xa7 xe2 xa4 xb5 xrp xrp 0 04 n xf0 x9f x94 xa5 xe2 xa4 xb4 ada xe2 x80 xa6
1186,2019-08-27,Neutral,b aug 27 2019 19 30 00 utc 10 162 00 9 160 70 xe2 x82 xac 8 265 10 xc2 xa3 bitcoin btc btc crypto financial news
1187,2019-08-27,Neutral,b rt bitcoin has been pronounced dead 373 times now n nwired at 13 30 nforbes at 15 15 nbloomberg at 93 57 nwashington post at xe2 x80 xa6
1188,2019-08-27,Positive,b rt xf0 x9f x94 xa5daily windrops giveaway xf0 x9f x94 xa5 n na 500 investment into would land you about 1 5 million win n ngiving away the daily xe2 x80 xa6
1189,2019-08-27,Neutral,b bitcoin cash bch current price n 311 68 n1 hour 0 03 24 hours 1 00 7 days 1 42 n bch bitcoin cash
1190,2019-08-27,Positive,b nterminal alert nwe spotted a large bitcoin transaction n ntransaction amount usd 5 090 005 00 nprice usd 10 180 0 xe2 x80 xa6
1191,2019-08-27,Neutral,b 1 btc bitcoin quotes n 10168 42 10178 10 bitstamp n 10171 12 10180 00 kraken n xe2 x87 xa2 6 98 11 58
1192,2019-08-27,Neutral,b btcusd market 1h timeframe on august 27 at 18 00 utc is bearish cryptocurrency bitcoin btc crypto xe2 x80 xa6
1193,2019-08-27,Neutral,b aug 27 2019 19 00 00 utc 10 183 80 9 180 90 xe2 x82 xac 8 285 50 xc2 xa3 bitcoin btc btc crypto financial news
1194,2019-08-27,Neutral,b xe2 x8f xb0 22 00 n xe2 x82 xbf bitcoin 10 181 8790 n bitcoin btc btcusd
1195,2019-08-27,Neutral,b bitcoin 10 199 73 n 1 08 111 54 nhigh 10 396 77 nlow 10 061 00 nvolume 264 n n btc btc bitcoin
